emv,maEMV
0.005479688152283,0.0405088136309509
-0.0090488670001523,0.0483448388559389
0.0022951070694003,0.0491107612540636
-0.0306315854171746,0.0324826204634656
-0.0229895174712489,0.0295056487979492
-0.0717341336170964,0.0042899413725968
0.12269693653591,0.0031559608514658
0.0301022133623793,0.0040075101216455
0.0107755919329547,0.0041050481719173
-0.0886877594316284,-0.0063580015596283
0.0543332003994768,0.0006844503736637
0.0741469746555331,0.0086679912165674
0.0178374261971303,0.0140534369514902
-0.0009637821113713,0.0165007408803655
0.0161719585506483,0.0262680844545593
0.0033769897784391,0.0130103125926181
0.0108793090150161,0.0108744343317999
0.016746476683835,0.0115378659707866
-0.0025828017752991,0.0211050834881566
-0.0452605572109254,0.0100391104203341
0.0340730408284261,0.005586451106211
-0.0236356071307767,0.0009783362919991
-0.0068729810495208,0.0003217586322047
-0.0118935689101019,-0.0027966333078785
-0.0096415966014627,-0.0042431429056454
0.0905589100709515,0.0046101461005696
0.0222221906103495,0.0052185587590712
0.0275213349742553,0.008563462842355
0.0265448240285396,0.0165418385356289
0.0285940139219846,0.0159330577682466
-0.0376458061770855,0.0143763689853234
0.0086183984646348,0.0160976333757851
0.0698050740874725,0.0251752603755156
-0.0303505796187413,0.0228742622624846
0.0032765440395902,0.0131762215923334
0.0213701179984019,0.0130815468576725
-0.0024878873240255,0.0097471888245302
-0.0082872205141731,0.0058769616531177
0.0042327895022701,0.0031701589398161
0.0382287230830242,0.0116006621909394
-0.0472795525971811,0.0053897787396265
0.0410907797670263,0.0021993015929102
0.0116290255806211,0.0068637021706172
0.0126758558489071,0.0079080701494302
-0.027149941090934,0.0025169524728373
0.0022006884115289,0.0030379053323433
0.0115895084164016,0.0052464307690739
0.0060905320998422,0.0054528466132485
0.00681165887917,0.0019620617017092
0.0122080379041649,0.0085717939796365
-0.014220021471314,0.0024261493975987
0.0190469080982057,0.0032503585662192
-0.17282938880614,-0.0173613352843415
0.0766017708230438,-0.0058333672938995
0.0225506020668895,-0.0035722657766372
0.0131963723758454,-0.003393725336699
0.0771732534053123,0.0045043548083532
0.0283259704337091,0.0068948338699686
0.0147280927544519,0.0071748399644449
0.0371529465017288,0.0128829475170053
0.0395369233601318,0.0151596158794415
-0.0088424185350715,0.0333803903540046
-0.0191571484920535,0.0227405104301049
-0.0054838650657459,0.0196255696375899
-0.067891759312043,0.0106157772278245
-0.181499146688456,-0.018125600560372
0.0012595787511086,-0.0211329774139942
0.093705548740314,-0.0123577045266762
0.0207426040602245,-0.0141810759090656
-0.0024364161065054,-0.0188447802942475
0.0120678913828567,-0.0165214125255888
0.0334510077132987,-0.0106760618361052
-0.0483841653028969,-0.0154427618624553
-0.119760036674195,-0.0212059037915833
0.0713100389361047,0.0068840057222568
0.0465485371404175,0.0119161122099578
0.074390412251995,0.0097699859334778
0.0181286394441716,0.0094795454205831
-0.0025904899446205,0.0094624261052369
0.0183604054514694,0.0101615943350828
0.0120467267692194,0.0077833408968518
0.0188023986059482,0.0152485146645013
0.0243954300972677,0.0312657887502193
0.0067544455510633,0.0240929450407703
-0.0463494690307513,0.0137709443550848
0.0602710452385417,0.0122021257980345
0.0123390542061491,0.0115588385493653
0.0259993643569124,0.0147354890273134
-0.0068437419587435,0.0119350282039564
-0.0373173661636106,0.0064501289891975
-0.053972469224715,-0.0016359674364317
0.0201735102261311,-0.0021050696443357
0.0495599165175626,0.0026510937963863
-0.0110072218160899,0.0065780101535709
0.0205432088820705,0.002163806113963
0.0333640886561863,0.004499921052856
-0.0061682842454335,0.0009257378748176
0.0182768814154384,0.0037169182497267
-0.0141105858106593,0.0062954494000546
0.0211225951924867,0.0146393454464104
0.0065726519601284,0.0131281389724101
-0.324541882155069,-0.0284387275467712
-0.0109232588741076,-0.0284293983309954
-0.077588331130779,-0.0393329027768676
0.0781426577639172,-0.0343575062093419
0.0114356857925404,-0.0324015095384559
-0.0167299837484116,-0.0362911612233281
0.0805542912923826,-0.0257728415452124
0.0030417882532389,-0.0277818200940177
-0.0731090238550601,-0.0366353396290386
0.0266104033270393,0.0023815809800845
0.045641071380838,0.0086665065639673
0.0668990264797291,0.0247206574095794
0.047838628825963,0.02135354308314
0.0187252767582591,0.0221634976348866
-0.0461050191426947,0.0188996048132996
0.0084075293003437,0.0108832979252952
0.0231718775838774,0.0131199745175884
-0.14282723577716,0.0053735065262439
-0.0119464631835524,0.0010894102472893
-0.101571149326282,-0.0152675031646129
-0.223486226395953,-0.047532531261911
0.217129296120716,-0.0287224571180495
-0.005458541689415,-0.03140954805668
0.0135558083284391,-0.024780567226554
-0.160651690339021,-0.0435649249642611
-0.174797203706629,-0.0655614895520952
0.0216583863491594,-0.0472853093158374
-0.197779032360128,-0.0679333725576791
0.0847114746301079,-0.0472353032291913
-0.0526574657846679,-0.0282543298279374
-0.292011120029161,-0.0848254871779238
0.254283353457267,-0.0559652766060702
0.0722222144677933,-0.0494467870350309
0.122881046888659,-0.0179431495652887
0.0562021708331324,0.0077234476057958
-0.0207995277202954,0.0030059015980786
0.0650851692958627,0.0322130351154109
0.0057638190451182,0.0234410733837454
0.0111823042336418,0.0305343811635576
0.0426895966978201,0.0677233496887777
-0.014678589319712,0.0378386893802245
-0.0149147706219681,0.0281568021480288
0.0225092117658571,0.0170043760232731
-0.0526451891634476,0.0049102249125419
-0.102809818599533,-0.0042020296295955
-0.0636108456311322,-0.0185015868437061
-0.0494528473287211,-0.0246367719963549
-0.0857328135951864,-0.0354051184217802
0.0372115465274122,-0.0360137906629367
0.0345586222387832,-0.0305429893786594
0.0490820172707116,-0.0234322351683617
0.0046790475172999,-0.0254133645293125
0.0319328433684856,-0.0160158053590977
0.0107107022107299,-0.0034024141579573
-0.0358665918395625,-0.0003197192922274
-0.0004100721737183,0.0051294779472173
-0.0619817068556296,0.007768489807168
-0.0155585420410607,0.0019051466328933
0.0181447650772699,8.13847260585157e-05
0.0262012902749302,-0.0024609182734727
0.0423784645177859,0.0017279058376923
-0.0550978797943202,-0.0079421745137305
0.0535879390065712,-0.0031780370919703
0.0265204320297238,0.0037538544490614
0.0075910760260424,0.0046428709157015
-0.0919458247778802,0.0013135244798959
0.0550063951418827,0.0091540730557785
-0.0185883873804148,0.0050726116715913
-0.16260257422877,-0.0159055954954865
0.0713030133765609,-0.0126917567334003
0.0473410601998464,-0.001309652289604
0.0281689578091619,-0.0041339835337606
0.0336152212778854,-0.0033456736172982
0.0473732949105274,0.0010745729254223
0.0426785444269129,0.0160328361703993
-0.241214038967576,-0.0168805453973183
-0.0367687561269315,-0.0189005863691535
0.0064177345273224,-0.000120552062921
-0.126760682274347,-0.0221276293574663
-0.272324098407223,-0.0576459803138074
-0.127647866036499,-0.0749589607411031
0.124719587240693,-0.0648362534119023
0.129830353639848,-0.0556743579975333
0.0385279200073427,-0.0561355384885966
-0.0229964904639439,-0.0318891442104153
-0.153933638845215,-0.0449074645124468
-0.13215278490436,-0.0603041888937449
-0.0649147101220962,-0.0534324142101615
0.12820941994124,-0.0089286899492211
-0.0246827797899281,0.0025118751892867
0.0358369874384898,-0.0073639692331802
-0.0239788132563966,-0.0244538766660963
0.0151932267187724,-0.0270466203648264
0.0997766187479872,-0.0134051637857229
-0.0965050011912999,-0.007024204046399
-0.0470669587390477,0.0024297766386357
